0,0_label,1,1_label,2,2_label,3,3_label,4,4_label
The event PersonX achieve PersonX goal will not happen unless PersonX work smart,1,The event PersonX be go well will not happen unless PersonX be do good work,1,The event PersonX provide PersonY level will not happen unless PersonX get a plan to success,0,"The event PersonX fulfil PersonY 's mission will not happen, if PersonX do not know the mission detail",1,"The event PersonX meet PersonY expectation will not happen, if PersonX be not smart enough",1
The event PersonX get it back will not happen unless PersonX feel happy,0,The event PersonX need to be do something involve will not happen unless PersonX feel great,0,The event PeopleX come to see will not happen unless PersonX feel happy,0,The event PersonX want to go outside will not happen unless PersonX be eager,0,The event PersonX need to locate the reference will not happen unless PersonX be feel better,0
The event PersonX be have PersonX birthday party will not happen unless PersonX invite PeopleX friend,1,The event PersonX decide to throw a party will not happen unless PersonX invite friend,1,The event PersonX seem really nice will not happen unless PersonX make a friend,0,The event PersonX have fun with friend will not happen unless PersonX be know PersonY,1,The event PersonX visit some friend will not happen unless PersonX have ally,1
"PersonX be modish, thus it can be seen about PersonX's attribute that PersonX be unbalanced",0,"PersonX be dilegent, thus it can be seen about PersonX's attribute that PersonX be even",0,"PersonX act strange, thus it can be seen about PersonX's attribute that PersonX be weird",1,"PersonX do something new, thus it can be seen about PersonX's attribute that PersonX be unstable",0,"PersonX get change, thus it can be seen about PersonX's attribute that PersonX be confuse",1
"PersonX feel unfortunate, thus it can be seen about PersonX's attribute that PersonX do not get that",0,"PersonX fall short, thus it can be seen about PersonX's attribute that PersonX be regretful",1,"PersonX could not fit into it, thus as a result on PersonX's emotion, PersonX feel PersonX be down",0,"PersonX be get frustrated, thus it can be seen about PersonX's attribute that PersonX be shame",0,"PersonX do something, thus as an result, PersonX be disappointed",1
"PersonX be there, thus as a result on PersonX's emotion, PersonX feel nervous",1,"PersonX arrive today, thus as a result on PersonX's emotion, PersonX feel PersonX be anxious",1,"PersonX be really nervous, thus as a result on PersonX's emotion, PersonX feel PersonX be anxious",1,"PersonX start year, thus as a result on PersonX's emotion, PersonX feel PersonX be scare",1,"PersonX express PersonX 's emotion, thus as an result, PersonX become nervous",1
"PersonX play better, thus as a result on PersonX's emotion, PersonX can be",0,"PersonX be determine, thus as a result on PersonX's emotion, PersonX play well",0,"PersonX have persony, thus it can be seen about PersonX's intention that PersonX love the game",0,"PersonX see star, thus as a result on PersonX's emotion, PersonX feel PersonX be play there",0,"PersonX hold sway, thus as a result on PersonX's emotion, PersonX feel PersonX be dominant",1
"PersonX enter PersonY 's mind, thus it can be seen about PersonX's attribute that PersonX be sleep calmly",0,"PersonX let PersonY 's sleep, thus it can be seen about PersonX's attribute that PersonX be kind",1,"PersonY put PersonX, thus it can be seen about PersonX's attribute that PersonX feel sleepy",1,"PersonX sit on PersonY, thus it can be seen about PersonX's attribute that PersonX feel tired",1,"PersonX be friendly, thus it can be seen about PersonX's attribute that PersonX sleep in bed",0
"PersonX want to learn, thus it can be seen about PersonX's intention that PersonX want success",1,"PersonX learn a information, thus it can be seen about PersonX's intention that PersonX want success",1,"PersonX improve PersonX knowledge, thus, PersonX want to learn more",1,"PersonX want to learn about that, thus it can be seen about PersonX's attribute that PersonX get to front",0,"PersonX become more knowledgable, thus it can be seen about PersonX's intention that PersonX closely examine",0
The event PersonX have a heart will not happen unless PersonX adopt the puppy,0,The event PersonX keep the puppy will not happen unless PersonX pickup,1,The event PersonX buy gift will not happen unless PersonX want a puppy for birthday,0,The event PersonX need to go else will not happen unless PersonX select for pet,0,The event PersonX adopt the puppy will not happen unless PersonX puppy pee on carpet,0
"PersonX attain PersonX goal, thus it can be seen about PersonX's intention that PersonX receive the benefit",0,"PersonY give PersonX something, thus it can be seen about PersonX's intention that PeopleX decide to make",0,"PersonX meet that, thus it can be seen about PersonX's intention that PersonX want that",1,"PersonX attain PersonX object, thus it can be seen about PersonX's intention that PersonY want it",1,"PersonX acquire that, thus it can be seen about PersonX's intention that PersonX like something",1
"PersonX enjoy the food, thus it can be seen about PersonX's intention that PersonX like the food",1,"PersonX enjoy the food, thus it can be seen about PersonX's attribute that PersonX be content",1,"PersonX get a good spot, thus as a result on PersonX's emotion, PeopleX have amazing food",0,"PersonX love to eat, thus it can be seen about PersonX's intention that PersonX like food",1,"PersonX eat good food, thus as a result on PersonX's emotion, PersonX feel PersonX be responsible",1
The event PersonX eat healthy food will not happen unless PersonX decide to make a change,1,"The event PersonX be eat at restaurant will not happen, if PersonX have no way",1,The event PersonX meet PersonX requirement will not happen unless PersonX start to get better,0,The event PersonX take the rest of day off will not happen unless PersonX be much better,0,The event PersonX be in good shape will not happen unless PersonX have be eat healthy,1
"something be go, thus it can be seen about PersonX's attribute that PersonX open all of present",0,"PersonX open up that, thus it can be seen about PersonX's attribute that PersonX be admit",0,"PersonX come down to PeopleX, thus it can be seen about PersonX's attribute that PersonX be available",1,"PersonX come, thus it can be seen about PersonX's attribute that PersonX be capable",1,"PersonX be current, thus it can be seen about PersonX's attribute that PersonX could go",0
The event PersonX enjoy PersonX meal will not happen unless PersonX cook,1,The event PersonX eat right will not happen unless PersonX cook,1,The event PersonX eat all of food will not happen unless PersonX make a meal,1,The event PersonX take a big bite will not happen unless PersonX prepare a meal,1,The event PersonX return to place will not happen unless PersonX cook dinner,0
The event PersonX go play will not happen unless PersonX wear shoe,1,The event PersonX cross the street will not happen unless PersonX shoe,1,The event PersonX need to wear shoe will not happen unless PersonX begin to play,0,The event PersonX would run will not happen unless PersonX wear shoe,1,The event PersonX need to get away with it will not happen unless PersonX put on PersonX shoe,0
"PersonX go for gold, thus as a result on PersonX's emotion, PersonX feel PersonX be satisfied",1,"PersonX win gold, thus as a result on PersonX's emotion, PersonX feel PersonX be accomplish",1,"PersonX win something, thus as a result on PersonX's emotion, PersonX feel PersonX be elated",1,"PersonX get the gold medal, thus as a result on PersonX's emotion, PersonX feel PersonX be strong",1,"PersonX be satisfied about himself, thus as a result on PersonX's emotion, when PersonX get the thing",0
"PersonX carry a tune, thus it can be seen about PersonX's intention that PersonX make a song",1,The event PersonX play guitar includes the event/action that PersonX tune guitar,1,"PersonX entertain people, thus it can be seen about PersonX's intention that PersonX take guitar lesson",0,"PersonX learn guitar, thus it can be seen about PersonX's intention that PersonX be a rock star",1,"PersonX break PersonY word, thus it can be seen about PersonX's intention that PersonX want to play the guitar",0
The event PersonX decide to go anyway will not happen unless PersonX get PersonX period,1,The event PersonX wait for it will not happen unless PersonX have that,0,The event PersonX order it will not happen unless PersonX get,0,The event PersonX take another example will not happen unless PersonX be able,1,The event PersonX have feeling will not happen unless PersonX have that,0
"there be lock, thus it can be seen about PersonX's intention that PersonX want to be safe",1,"PersonX decide to be careful, thus it can be seen about PersonX's intention that PersonX remain safe",1,"PersonX stop, thus it can be seen about PersonX's intention that PersonX want safety",1,"PersonX be very careful, thus it can be seen about PersonX's intention that PersonX want safety",1,"PersonX use it, thus it can be seen about PersonX's intention that PersonX want safety",1
"PersonX wait for PersonY, thus as a result on PersonX's emotion, PersonX feel optimistic",1,"PersonX want to maintain the happiness, thus, PersonX want to wait on PersonY",0,"PeopleX wait for PersonX, thus as a result on PersonX's emotion, PersonX feel happy",1,"PersonX wait to see PersonY, thus as a result on PersonX's emotion, PersonX feel PersonX be happy",1,"PersonX await PersonY arrival, thus as a result on PersonY's emotion, PersonY feel PersonY be very good",1
"PersonX be bonding affectionate, thus it can be seen about PersonX's attribute that PersonX see in life",0,"PersonX especially love, thus it can be seen about PersonX's attribute that PersonX be full of feeling",1,"PersonX love it, thus as a result on PersonX's emotion, PersonX feel loyalty",1,"PeopleX give PersonX a it, thus it can be seen about PersonX's attribute that PeopleX feel love",1,"PersonX want that, thus it can be seen about PersonX's attribute that PersonX feel sentimental",1
The event PersonX hit PersonY in head will not happen unless PersonX approach PersonY,1,The event PersonX need to cut PersonY off will not happen unless PersonX make PeopleX,0,The event PersonX eat PersonY anyway will not happen unless PersonX catch PersonY,1,The event PersonX turn to face PersonY will not happen unless PersonX face the problem,1,The event PersonX get PersonY thinking will not happen unless PersonX confront ideal,1
"PersonX agree to go with PersonY, thus as an result, PersonY take PersonX out",1,"PersonX take PersonY far, thus it can be seen about PersonX's intention that PersonX accompany persony",1,"PersonX take PersonY home, thus, PersonX want to converse",1,"PeopleX have clear PersonX, thus, PersonY want PersonX bring PersonY home",1,"PersonX carry PersonY home, thus, PersonX want PersonY say goodbye to PersonX",0
"PersonX wear it day, thus as a result on PersonX's emotion, PersonX feel PersonX be normal",1,"PersonX be typically, thus as a result on PersonX's emotion, PersonX feel at peace",0,"PersonX use something, thus as an result, PersonX do not feel pain",1,"PersonX be back to normal, thus as a result on PersonX's emotion, PersonX feel PersonX be relieve",1,"PersonX take medication, thus as a result on PersonX's emotion, PersonX feel PersonX be relieve",1
"to PersonY to know, thus it can be seen about PersonX's intention that PersonX show affection for person",0,"PersonX stare PersonY with eye, thus, PersonX want to express love for PersonY",1,"PersonX caress PersonY face, thus it can be seen about PersonX's intention that PersonX express admiration",1,"PersonX hold PersonY close, thus it can be seen about PersonX's intention that PersonX show affection",1,"PersonX gaze into eye, thus as an result, PersonX show affection to PersonY",1
The event PersonX have much fun will not happen unless PersonX do a fun activity,1,The event PersonX have fun with PeopleX will not happen unless PersonX want excitement,0,The event PersonX go play will not happen unless PersonX have a good time,0,The event PersonX have a great trip will not happen unless PersonX have a fun time,1,The event PeopleX come to see will not happen unless PersonX feel happy,0
"PersonX buy PersonX son, thus it can be seen about PersonX's attribute that PersonX be kind",1,"PersonX give money, thus it can be seen about PersonX's attribute that PersonX be kind",1,"PersonX buy the ingredient, thus it can be seen about PersonX's attribute that PersonX be care",1,"PersonX pay PersonX electric bill, thus it can be seen about PersonX's attribute that PersonX be kind",1,"PersonX buy the ticket, thus it can be seen about PersonX's attribute that PersonX be care",1
"PersonX get PersonX mind off it, thus as a result on PersonX's emotion, PersonX feel PersonX be relieved",1,"it reduce PersonX stress, thus it can be seen about PersonX's intention that PersonX like lot",0,"pain be go, thus as a result on PersonX's emotion, PersonX feel happy",1,"PersonX be relieve, thus as a result on PersonX's emotion, PersonX make PersonX point",0,"PersonX help the pain, thus as a result on PersonX's emotion, PersonX feel PersonX be relieve",1
"PersonX enjoy PersonX vacation, thus it can be seen about PersonX's intention that PersonX feel",1,"PersonX enjoy look at it, thus it can be seen about PersonX's intention that PersonX like it",1,"PersonX like adventure, thus it can be seen about PersonX's intention that PersonX think",0,"PersonX enjoy PersonX trip, thus it can be seen about PersonX's intention that PersonX have a good trip",1,"PersonX enjoy something, thus it can be seen about PersonX's intention that PersonX like something",1
The event PeopleX come to see will not happen unless PersonX feel happy,0,The event PersonX be have day will not happen unless PersonX be too happy,0,The event PersonX call the cable company will not happen unless PersonX be satisfy with himself,0,The event PersonX be really cool will not happen unless PersonX be comfortable,1,The event PersonX win award will not happen unless PersonX feel happy,0
The event PersonX swim upstream will not happen unless PersonX feel bad,0,The event PersonX feel regretful will not happen unless PersonX think about consequence,1,"The event PersonX be ground by father will not happen, if PersonX feel horrible time",0,"The event PersonX 's dad rob it first will not happen, if PeopleX feel bad",0,"PersonX make PersonY stop, thus as a result on PersonX's emotion, PersonX feel PersonX be regret",1
The event PersonX need to be do something involve will not happen unless PersonX feel great,0,The event where the dance be will not happen unless PersonX give PersonY a feeling,0,The event PersonX need to practice dancing will not happen unless PersonX provide,0,The event PersonX wait long will not happen unless PersonX feel so much better,0,The event PersonX want to be a dancer will not happen unless PeopleX would like to do,1
The event PersonX get out will not happen unless PersonX be in a bad situation,1,The event PersonX really hurt will not happen unless PersonX be hurt,0,The event PersonX have reservation about it will not happen unless PersonX be a bad influence,0,"The event PersonX look horrible will not happen, if PersonX do not know",1,The event PersonX be ground for month will not happen unless PersonX get into trouble,1
"PersonX let PersonY 's stay home, thus as a result on PersonY's emotion, PersonY feel PersonY be take care of",1,"PersonY be sad, thus as a result on PersonY's emotion, PersonX leave PersonY nothing",0,"PersonX let PersonX 's stay, thus as a result on PersonY's emotion, PersonX remain at home",0,"PersonX let PersonY alone, thus it can be seen about PersonX's attribute that PersonX be lonely",1,"PersonX never talk to PersonY again, thus it can be seen about PersonX's attribute that PersonX want to spend time alone",0
"PeopleX be go to do it, thus it can be seen about PersonX's intention that PersonX want to do it",1,"PersonX move on something, thus it can be seen about PersonX's intention that it want it",0,"PersonX go in there, thus it can be seen about PersonX's intention that PersonX want to go there",1,"PersonX be go to do that, thus it can be seen about PersonX's intention that PersonX like do it",1,"PersonX be try to do that, thus it can be seen about PersonX's intention that PersonX want to do that",1
"PersonX take a trip to beach, thus as a result on PersonX's emotion, PersonX feel PersonX be relax",1,"PersonX provide PersonY atmosphere, thus, PersonX want to relax",1,"PersonX feel, thus, PersonX want to relax",1,"PersonX play day, thus as a result on PersonX's emotion, PersonX feel PersonX be relax",1,"PersonX take time off, thus as a result on PersonX's emotion, PersonX feel PersonX be relax",1
"PersonX take the kid, thus it can be seen about PersonX's intention that PersonX have fun",1,"PersonX show PersonX daughter, thus, PersonX want to play with puppy",1,"PersonX hang out with friend, thus it can be seen about PersonX's intention that PersonX amuse",1,"PeopleX play with it, thus it can be seen about PersonX's intention that PeopleX want excitement",1,"PersonX bring PersonX son, thus, PersonX want to go event with son",1
"PersonX lose some weight, thus it can be seen about PersonX's intention that PersonX be fit",1,"PersonX lose a weight, thus it can be seen about PersonX's intention that PersonX intent look better more fit",1,"Because PersonX lose a weight, PersonX intent look better more fit",0,"PersonX want to be healthy, thus it can be seen about PersonX's intention that PersonX lose weight",1,"PersonX want to lose some weight, thus, PersonX want to go on diet",1
"PersonX hit PersonY head, thus it can be seen about PersonX's attribute that PersonX be dangerous",1,"PersonX putt PersonY to death, thus it can be seen about PersonX's attribute that PersonX be murderous",1,"PersonX end PersonY life, thus it can be seen about PersonX's attribute that PersonX be violent",1,"PersonX scare PersonY to death, thus it can be seen about PersonX's attribute that PersonX be horrible",1,"PersonX kill PersonY first, thus it can be seen about PersonX's attribute that PersonX be violent",1
"PersonX find, thus it can be seen about PersonX's intention that PersonX like humor",1,"PeopleX be groovy, thus it can be seen about PersonX's intention that PersonX look cool",0,"PersonX might want, thus it can be seen about PersonX's attribute that PersonX be reflective",1,"PersonX use, thus it can be seen about PersonX's intention that PersonX like that",1,"PersonX drink a something, thus it can be seen about PersonX's intention that PersonX want fun",1
"PersonX show that, thus as a result on PersonX's emotion, PersonX have learn that",0,"PeopleX have find something, thus as a result on PersonX's emotion, person understand",0,"PersonX go, thus as a result on PersonX's emotion, PersonX get to know something",0,"PersonX pursue PersonX interest, thus as an result, PersonX learn thing",1,"PersonX have that, thus as a result on PersonX's emotion, PersonX look for something",0
The event PersonX claim the money will not happen unless PersonX money,1,The event PersonX discover a way will not happen unless PersonX put aside money,0,The event PersonX need to have cash will not happen unless PersonX buy,0,The event PersonX buy thing will not happen unless PersonX have money,1,The event PersonX purchase the ingredient will not happen unless PersonX acquire some money,1
"PersonX see PersonY 's eye, thus it can be seen about PersonX's attribute that PersonX be look",1,"PersonX put PersonY in vase, thus it can be seen about PersonX's attribute that it find that",0,"PersonX be bar, thus it can be seen about PersonX's attribute that PersonX look right at PersonY",0,"Because PersonX see PersonY with it, something spray everywhere",0,"PersonX tell PersonY make, thus it can be seen about PersonX's attribute that PersonX see",0
"PersonX go for throat, thus as a result on PersonY's emotion, PersonY feel PersonY be upset",1,"PersonX pull PersonY 's head, thus it can be seen about PersonX's attribute that PersonX be angry",1,"PersonX jump down PersonY throat, thus as a result on PersonY's emotion, PersonY feel PersonY be angry",1,"PersonX throw back PersonY 's head, thus as a result on PersonX's emotion, PersonX feel PersonX be frustrated",1,"PersonX whip PersonY 's head, thus as a result on PersonY's emotion, PersonY feel PersonY be sad",1
"PersonX climb to top, thus it can be seen about PersonX's attribute that PersonX be strong",1,"PersonX break the record, thus it can be seen about PersonX's attribute that PersonX be success",1,"PersonX be a big success, thus it can be seen about PersonX's attribute that PersonX be accomplish",1,"PersonX make it to top, thus it can be seen about PersonX's attribute that PersonX be powerful",1,"PersonX raise PersonX standard, thus it can be seen about PersonX's attribute that PersonX be ambitious",1
"PersonX love play outside, thus as a result on PersonX's emotion, PersonX feel PersonX be refresh",1,"PersonX want to go outside, thus as a result on PersonX's emotion, PersonX feel PersonX be eager",1,"PersonX enjoy the sun, thus as a result on PersonX's emotion, PersonX feel PersonX be content",1,"PersonX want to go on vacation, thus as a result on PersonX's emotion, PersonX feel optimistic",1,"PersonX feel healthier, thus, PersonX want to have some fun",1
"PersonX enter into agreement, thus it can be seen about PersonX's attribute that PersonX be cooperative",1,"PersonX work together, thus it can be seen about PersonX's intention that PersonX do teamwork",1,"PersonX agree to do something, thus it can be seen about PersonX's intention that PersonX want to please PeopleX",1,"PersonX enter into agreement, thus, PersonY want to situation",1,"PersonX enter into alliance, thus it can be seen about PersonX's attribute that PersonX be friendly",1
The event PersonX look the other way will not happen unless PersonX get any better,0,"The event PersonX take PersonX seat will not happen, if PersonX do not know how",1,"The event PersonX be suspend will not happen, if PeopleX can not break bad habit",0,The event PeopleX do it often will not happen unless PersonX get change,0,The event PersonX play great will not happen unless PersonX can not play,0
"PersonX get really bad, thus it can be seen about PersonX's attribute that PersonX be mean",1,"PersonX point finger, thus it can be seen about PersonX's attribute that PersonX be mean",1,"PersonX sit on it, thus it can be seen about PersonX's attribute that PersonX be mean",1,"PersonX be mean, thus it can be seen about PersonX's attribute that PersonX stab PersonY in back",0,"PersonX post the photo, thus it can be seen about PersonX's attribute that PersonX be spiteful",0
"PersonX be satisfied, thus it can be seen about PersonX's attribute that PersonX finally find it",0,"PersonX be impressed, thus it can be seen about PersonX's attribute that PersonX read it",0,"PersonX meet PersonX 's objective, thus it can be seen about PersonX's intention that PersonX be reward",0,"PersonX be satisfied about himself, thus as a result on PersonX's emotion, when PersonX get the thing",0,"PersonX acquire that, thus it can be seen about PersonX's intention that PersonX like something",1
"PersonX get hungry, thus it can be seen about PersonX's intention that PersonX like that",1,"PersonX be hungry for something, thus it can be seen about PersonX's intention that PersonX like something",1,"PersonX quickly eat, thus it can be seen about PersonX's attribute that PersonX be hungry",1,"PersonX want to eat it, thus it can be seen about PersonX's intention that PersonX taste it",1,"PersonX want to eat, thus it can be seen about PersonX's attribute that PersonX be motivate",1
"PersonX go back to century, thus as a result on PersonX's emotion, PersonX feel PersonX be old",1,"PersonX get very old, thus as a result on PersonX's emotion, PersonX feel PersonX be ancient",1,"PersonX be get old, thus as a result on PersonX's emotion, PersonX lay PersonY 's head",0,"PersonX be get older, thus it can be seen about PersonX's attribute that PersonX be sore",1,"PersonX finally break down, thus it can be seen about PersonX's attribute that PersonX break PersonY 's neck",0
"PersonX take that from PersonY, thus as a result on PersonY's emotion, PersonY feel angered",1,"PersonX have it from PersonY, thus as a result on PersonY's emotion, PersonY feel angered",1,"PersonX make a big mess, thus as a result on PersonY's emotion, PersonY feel PersonY be angry",1,"PersonX do bad thing, thus as a result on PersonY's emotion, PersonY feel PersonY be exasperate",0,"PersonX play trick, thus as a result on PersonY's emotion, PersonY feel PersonY be annoyed",1
The event PeopleX need help will not happen unless PersonX help PersonX son,0,"The event person x be too busy with kid will not happen, if PersonX give PersonY aid",0,The event PersonX get some help will not happen unless PeopleX have a problem,1,The event PersonX seek help will not happen unless PersonX locate helpful people,1,The event PersonX need to take a pregnancy test will not happen unless PersonX help with something,0
The event PersonX be have day will not happen unless PersonX be too happy,0,The event PeopleX come to see will not happen unless PersonX feel happy,0,The event PersonX get it back will not happen unless PersonX feel happy,0,The event PersonX put a smile on face will not happen unless PersonX feel good about something,1,The event PersonX love every second of it will not happen unless PersonX be in a good mood,1
"PersonX quit something, thus it can be seen about PersonX's intention that PersonX throw it in trash",0,"PersonX give it away, thus it can be seen about PersonX's intention that PersonX get rid of thing",1,"PersonX play PersonX card right, thus it can be seen about PersonX's intention that PersonX throw out PersonY",0,"PersonX make fall, thus it can be seen about PersonX's intention that PersonX set aside",0,"PersonX eventually run, thus it can be seen about PersonX's intention that PersonX get away",1
"PersonX relax, thus as a result on PersonX's emotion, PersonX see the tree",0,"PersonX understand, thus as a result on PersonX's emotion, PersonY be understand",0,"PersonY be see, thus as a result on PersonY's emotion, PersonX see PersonY way",0,"PersonX be enlughtn, thus as a result on PersonX's emotion, PeopleX could see that",0,"PersonX have see that, thus as a result on PersonX's emotion, PersonX feel",1
"PersonX call PersonY, thus as a result on PersonX's emotion, PersonX feel glad",1,"PersonX call PersonY today, thus as a result on PersonX's emotion, PersonX feel PersonX be satisfied",1,"PersonX call PersonY today, thus as a result on PersonY's emotion, PersonY feel PersonY be satisfied",1,"PersonX call PersonY back, thus as a result on PersonY's emotion, PersonY feel PersonY be satisfied",1,"PersonX call PersonY, thus as a result on PersonX's emotion, PersonX feel well",1
"PersonX hit a pole, thus as a result on PersonX's emotion, PersonX feel PersonX be in pain",1,"PersonX hit that, thus as a result on PersonX's emotion, PersonX feel surprised",1,"PersonX get a shock, thus as a result on PersonX's emotion, PersonX feel PersonX be shock",1,"PersonX run a stop sign, thus as a result on PersonX's emotion, PersonX feel PersonX be shock",1,"PersonX scream loudly, thus as a result on PersonX's emotion, PersonX feel PersonX be startle",1
The event PersonX take part in expedition will not happen unless PersonX pack supplies,1,The event PersonX take a bath will not happen unless PersonX put the necessary rations/supplies in pack,0,"The event PersonX buy supplies will not happen, if PersonX do not know",1,The event PersonX be camp with friend will not happen unless PersonX pack supplies,1,"The event PersonX buy some supplies will not happen, if PersonX do not know",1
"PeopleX sell it, thus as a result on PersonX's emotion, PeopleX steal from PeopleX",0,"PersonX take that in there, thus as a result on PersonX's emotion, PersonX steal from PersonX",0,"PersonX steal it, thus it can be seen about PersonX's attribute that PersonX feel greedy",1,"PersonX find the lose key, thus as an result, PersonX need to sell something",0,"PersonX get a good deal, thus it can be seen about PersonX's attribute that PersonX want to take item home",0
"PersonX nod that, thus it can be seen about PersonX's attribute that PersonX feel happy",1,"PersonX share PersonX thought, thus as a result on PersonX's emotion, PersonX feel PersonX be satisfied",1,"PersonX be happy, thus it can be seen about PersonX's attribute that PersonX spend day together",0,"Because PersonX be see, PersonX have happy",1,"PersonX have a smile on face, thus as an result, PersonX share thought",1
The event PersonX find a opponent will not happen unless PersonX buy the ___ at price,0,The event PersonX decide to buy one will not happen unless PersonX find a place,1,The event PersonX resign PersonX post will not happen unless PersonX buy good place,0,The event PersonX search everywhere will not happen unless PersonX hire a place,0,"The event PersonX sell PersonX property will not happen, if PersonX can not find a buyer",1
The event PersonX do not eat for time will not happen unless PersonX make meal,0,The event PersonX buy some food will not happen unless PersonX eat something,0,The event PersonX take a big bite will not happen unless PersonX prepare a meal,1,The event PersonX pay attention will not happen unless PersonX eat some food,1,The event PersonX want to go out will not happen unless PersonX go eat,0
The event PersonX love every second of it will not happen unless PersonX be in a good mood,1,The event PeopleX come to see will not happen unless PersonX feel happy,0,The event PersonX feel very proud will not happen unless PersonX get the job do,1,The event PersonX continue to work will not happen unless PersonX have motivation,1,The event PersonX be hard at work will not happen unless PersonX plan out day,1
"PersonX feel content, thus as a result on PersonX's emotion, PersonX have to use that",0,"PersonX take PersonX chance, thus as an result, PersonX get reward",1,"PersonX want to reward themselves, thus, PersonX want to grab another",0,"PersonX take a gamble, thus as a result on PersonX's emotion, PersonX feel PersonX be happy",1,"PersonX want to benefit from opportunity, thus, PersonX want to take advantage of opportunity",0
"PersonX reach PersonX goal, thus it can be seen about PersonX's attribute that PersonX be persevere",1,"PersonX make, thus as an result, PersonX have plan",1,"PersonX carry out PersonX plan, thus it can be seen about PersonX's attribute that PersonX be hopful",0,"PersonX climb the stair, thus it can be seen about PersonX's intention that PersonX get to top",1,"PersonX reach the peak, thus it can be seen about PersonX's intention that PersonX climb something",1
The event PersonX swing hard will not happen unless PersonX be nice,0,The event PersonX need be different will not happen unless PersonX be a nice person,0,The event PersonX run through mind will not happen unless PersonX want to be friendly,0,The event PersonX treat PersonY kindly will not happen unless PersonX smile,1,The event PersonX need to be in close pursuit will not happen unless PersonX behave kind,0
"PersonX be there, thus it can be seen about PersonX's intention that PersonX want amusement",1,"PersonX jump in something, thus it can be seen about PersonX's intention that PersonX want fun",1,"PersonX want fun, thus it can be seen about PersonX's intention that PersonX visit",0,"PersonX need vacation, thus it can be seen about PersonX's intention that it to come true",0,"PersonX fall, thus it can be seen about PersonX's intention that PersonX want excitement",1
"PersonX have to call the fire department, thus as an result, PersonX put out the fire",1,"PersonX hear the fire alarm, thus, PersonY want to save life",1,"PersonX prepare for emergency, thus it can be seen about PersonX's attribute that PersonX be a first responder",1,"PersonX want a ambulance, thus it can be seen about PersonX's intention that PersonX call 911",0,"PersonX have to follow rule, thus as an result, PersonX call emergency service",0
"PersonX see some friend, thus it can be seen about PersonX's attribute that PersonY be cheerful",0,"PersonX meet PersonY friend, thus it can be seen about PersonX's attribute that PersonY excite to introduce PeopleX friend",0,"PersonX visit PersonX friend, thus it can be seen about PersonX's attribute that PersonX be sociable",1,"PersonX see PersonY 's best friend, thus it can be seen about PersonX's attribute that PersonX be thrill",1,"PersonX visit PersonY friend, thus, PersonX want to greet the friend",1
"PersonX fail at, thus as a result on PersonX's emotion, PersonX feel disappointed",1,"PersonX finally fall, thus as a result on PersonX's emotion, PersonX feel PersonX be sad",1,"PersonX strike out, thus as a result on PersonX's emotion, PersonX feel disheartened",1,"PersonX fall, thus as a result on PersonX's emotion, PersonX feel PersonX be terrible",1,"PersonX fall into hole, thus as a result on PersonX's emotion, PersonX feel dismayed",1
"PersonX wash PersonY sheet, thus it can be seen about PersonX's intention that PersonX help out persony",1,"PersonX give PersonY aid, thus it can be seen about PersonX's intention that PersonX help the person",1,"PersonX give PersonY water, thus it can be seen about PersonX's intention that PersonX help PersonY",1,"PersonX come help PersonY, thus it can be seen about PersonX's intention that PersonX remove the suffering of persony",1,"PersonX read PersonY thought, thus it can be seen about PersonX's intention that PersonX help other",1
The event PersonX leave PersonY 's phone will not happen unless PersonX take y 's phone,1,The event PersonX call PersonY night will not happen unless PersonX take PersonY phone,1,The event PersonX tell PersonX will not happen unless PersonX take PersonY phone,0,The event PersonX take PersonY phone will not happen unless PersonX approach PersonY,1,The event PersonX use PersonY device will not happen unless PersonX pick up the device,1
"PersonX send word, thus it can be seen about PersonX's intention that PersonX give information",1,"PersonX flash light, thus it can be seen about PersonX's intention that PersonX make aware",1,"PersonX open the letter, thus it can be seen about PersonX's intention that PersonX see",1,"PersonX make a announcement, thus it can be seen about PersonX's intention that PersonX tell other",1,"PersonX give the speech, thus it can be seen about PersonX's intention that PersonX share PeopleX message",1
The event PersonX get the test will not happen unless PersonX study,1,The event PersonX retake the test will not happen unless PersonX study,1,The event PersonX need to take a test will not happen unless PersonX take part in study,0,"The event PersonX have a math test will not happen, if person x be not in school",1,The event PersonX need to understand PersonY 's test will not happen unless PersonX help PersonY study,0
"PersonX hit the car, thus, PersonX want to apolgize",1,"PersonX be mistreat, thus as a result on PersonX's emotion, PersonX take a taxi",0,"PersonX wreck PersonY car, thus, PersonX want to apologize",1,"PersonX spring a leak, thus as a result on PersonX's emotion, PersonX work on car",0,"PersonX steal a car, thus as a result on PersonX's emotion, PersonX dress for something",0
The event PersonX invite PersonY to place will not happen unless PersonX set eye on PersonY,0,The event PersonX need to contact the other person will not happen unless PersonX invite PersonY along,0,The event PersonX enjoy PersonY 's time will not happen unless PersonX invite PersonY to day,1,The event PersonX need to meet a PersonY will not happen unless PersonX get PersonY 's eye,0,The event PersonX give PersonY a glimpse will not happen unless PersonX find PersonY,1
