0,0_label,1,1_label,2,2_label,3,3_label,4,4_label
"PersonX go as, thus it can be seen about PersonX's attribute that PersonX play basketball again",0,"PersonX be on the basketball team, thus it can be seen about PersonX's attribute that PersonX be competitive",1,"PersonX be active, thus it can be seen about PersonX's attribute that PersonX join the basketball team",0,"PersonX be class president, thus it can be seen about PersonX's attribute that PersonX always play",0,"PersonX play some basketball, thus it can be seen about PersonX's attribute that PersonX be active",1
"PersonX cry because it, thus it can be seen about PersonX's attribute that PersonX get PersonY mom",0,"PersonX live with sister, thus it can be seen about PersonX's attribute that PersonX be needy",1,"PersonX want to go with PersonY, thus it can be seen about PersonX's attribute that PersonX be needy",1,"PersonX ask PersonY for help, thus it can be seen about PersonX's attribute that PeopleX feel stressed",1,"PersonX ask PersonX mom for help, thus it can be seen about PersonX's attribute that PersonX go to tell PersonY",0
"PersonX give PersonX word, thus it can be seen about PersonX's attribute that PersonX be certain",1,"PersonX take a bite of that, thus it can be seen about PersonX's attribute that PersonX hear back",0,"PersonX get ready, thus it can be seen about PersonX's attribute that PersonX be timely",1,"PersonX reply back, thus it can be seen about PersonX's attribute that PersonX be engage",1,"PersonX get back, thus it can be seen about PersonX's attribute that PersonX be reliable",1
"PersonX call, thus it can be seen about PersonX's attribute that PersonX be social",1,"PersonX go as, thus it can be seen about PersonX's attribute that PersonX be social",1,"PersonX play, thus it can be seen about PersonX's attribute that PersonX be sociable",1,"PersonX make a phone call, thus it can be seen about PersonX's attribute that PersonX be social",1,"PersonX post the photo, thus it can be seen about PersonX's attribute that PersonX be sociable",1
"PersonX watch a show, thus it can be seen about PersonX's attribute that PersonX could get",0,"PersonX attend the concert, thus it can be seen about PersonX's attribute that PersonX be social",1,"PersonX perform, thus it can be seen about PersonX's attribute that PersonX be social",1,"PersonX be there, thus it can be seen about PersonX's attribute that PeopleX see",0,"PersonX make it in there, thus it can be seen about PersonX's attribute that PersonX get shock",0
"PersonX be accomplish, thus it can be seen about PersonX's attribute that PersonX fulfil PersonX duty",0,"PersonX fulfil PersonX mission, thus it can be seen about PersonX's attribute that PersonX fulfill personx 's commitment",0,"PersonX accomplish PersonX purpose, thus it can be seen about PersonX's attribute that PersonX be persistent",1,"PersonX maintain PersonX integrity, thus it can be seen about PersonX's attribute that PersonX be strong",1,"PersonX keep, thus it can be seen about PersonX's attribute that PersonX be strong",1
"PeopleX calm down, thus it can be seen about PersonX's attribute that PersonX be easily pleased",0,"PersonX be much happier, thus it can be seen about PersonX's attribute that PersonX be quiet",1,"PersonX feel really good, thus it can be seen about PersonX's attribute that PersonX be amiable",0,"PersonX look cool, thus it can be seen about PersonX's attribute that PersonX be happy",1,"PersonX be happy, thus it can be seen about PersonX's attribute that PersonX be jovial",1
"PersonX breathe a word, thus it can be seen about PersonX's attribute that PersonX be timid",1,"PersonX be hesitant, thus it can be seen about PersonX's attribute that PersonX have to call PersonX",0,"PersonX have to call PersonX, thus it can be seen about PersonX's attribute that PersonX be hesitant",1,"PersonX give a speech, thus it can be seen about PersonX's attribute that PersonX be hesitant",1,"PersonX be weak, thus it can be seen about PersonX's attribute that PersonX could not do it",0
"it be, thus it can be seen about PersonX's attribute that PersonX be straight forward",1,"PersonX run water, thus it can be seen about PersonX's attribute that PersonX be simple",1,"PersonX be obvious, thus it can be seen about PersonX's attribute that PeopleX have",0,"PersonX have that, thus it can be seen about PersonX's attribute that PersonX be use",0,"PersonX be sparkling clean, thus it can be seen about PersonX's attribute that PersonX be responsible",1
"PersonX be dominant, thus it can be seen about PersonX's attribute that PersonX make a statement",0,"PersonX say it all, thus it can be seen about PersonX's attribute that PersonX be outspoken",1,"PersonX tell, thus it can be seen about PersonX's attribute that PersonX sweep the board",0,"PersonX see the sign, thus it can be seen about PersonX's attribute that PersonX have the day",0,"PersonX post flyer, thus it can be seen about PersonX's attribute that PersonX be determine",1
"PersonX would say, thus it can be seen about PersonX's attribute that PeopleX hear",0,"PersonX represent PersonX 's interest, thus it can be seen about PersonX's attribute that PersonY hear a noise",0,"PersonX listen to conversation, thus it can be seen about PersonX's attribute that PersonX be doscoverer",0,"PersonX read PersonX paper, thus it can be seen about PersonX's attribute that PersonX cross the line",0,"PersonX develop that, thus it can be seen about PersonX's attribute that PersonX watch the news",0
"PersonX be bewilder, thus it can be seen about PersonX's attribute that PersonX begin to swell",0,"PersonX begin to swell, thus it can be seen about PersonX's attribute that PersonX be surprised",1,"PersonX be unfamiliar, thus it can be seen about PersonX's attribute that PersonX be splendid",0,"PersonX make PersonX entry, thus it can be seen about PersonX's attribute that PersonX be unique",1,"PersonX be innovative, thus it can be seen about PersonX's attribute that PersonX coud not",0
"PersonX do not really care, thus it can be seen about PersonX's attribute that PersonX be indifferent",1,"PersonX be non-chalant, thus it can be seen about PersonX's attribute that PersonX feel hot",0,"PersonX get really bore, thus it can be seen about PersonX's attribute that PersonX be not engage",1,"PersonX do not really care, thus it can be seen about PersonX's attribute that PersonX be sluggish",1,"PersonX be relax, thus it can be seen about PersonX's attribute that PersonX feel bore",0
"PersonX be thoughtful, thus it can be seen about PersonX's attribute that PersonX could help",0,"PersonX contribute to understanding, thus it can be seen about PersonX's attribute that PersonX be helpful",1,"PersonX would help, thus it can be seen about PersonX's attribute that PersonX be thoughtful",1,"PersonX be skillful, thus it can be seen about PersonX's attribute that PersonX produce PersonX effect",0,"PersonX be intelligent, thus it can be seen about PersonX's attribute that PersonX do a good job",0
"PersonX increase PersonX 's intelligence, thus it can be seen about PersonX's attribute that PersonX mom tell PersonY",0,"PersonX see PersonX mom, thus it can be seen about PersonX's attribute that PersonX be responsible",1,"PersonX be a single mom, thus it can be seen about PersonX's attribute that PersonX be motherly",1,"PersonX be powerful, thus it can be seen about PersonX's attribute that PersonX get PersonY into trouble",0,"PersonX be a parent, thus it can be seen about PersonX's attribute that PersonX be tricky",0
"PersonX be considerate, thus it can be seen about PersonX's attribute that PersonX love PersonY in return",0,"PersonX treat PersonY kindly, thus it can be seen about PersonX's attribute that PersonZ be fair",0,"PersonX keep PersonY 's cool, thus it can be seen about PersonX's attribute that PersonX be care",1,"PersonX be not entertain, thus it can be seen about PersonX's attribute that PersonX give PersonY a big hug",0,"PersonX share PersonY love, thus it can be seen about PersonX's attribute that PersonX be kind",1
"PersonX PersonX would go, thus it can be seen about PersonX's attribute that that be lucky",0,"PersonX have much luck, thus it can be seen about PersonX's attribute that PersonX be positive",1,"PeopleX could have something, thus it can be seen about PersonX's attribute that PersonX feel very good",0,"PersonX could get, thus it can be seen about PersonX's attribute that PersonX be opportunistic",1,"PersonX take PersonX turn, thus it can be seen about PersonX's attribute that PersonX be fun",1
The event PersonX find the source of smell will not happen unless PersonX smell something,1,The event PersonX find the source of smell will not happen unless PersonX follow the smell,1,The event PersonX get a hit will not happen unless PersonX inhale,1,The event PersonX find the smell will not happen unless PersonX find its place of origin,1,The event PersonX have a suspicion will not happen unless PersonX get the goods,0
The event PersonX cut off PersonY 's head will not happen unless PersonX acquire a weapon,1,The event PersonX buy a gun will not happen unless PersonX try to kill PersonY,0,The event PersonX point a gun at PersonY will not happen unless PersonX load a gun,1,The event PersonX take PersonY 's money will not happen unless PersonX gun,1,The event PersonX fire PersonY on spot will not happen unless PersonX fire a gun,1
The event PersonX take PersonX girlfriend will not happen unless PersonX get girlfriend 's attention,1,The event PersonX take PersonX wife will not happen unless PersonX persuade PeopleX wife,1,The event PersonX take PersonX girlfriend out will not happen unless PersonX call PeopleX girlfriend,1,The event PersonX drop into it will not happen unless PersonX invite PersonY 's girlfriend,0,The event PersonX impress PersonX 's new girlfriend will not happen unless PersonX want to propose to girlfriend,0
The event PersonX start PersonX business will not happen unless PersonX have money,1,The event PersonX move place to place will not happen unless PersonX be the finance manager,0,The event PersonX claim the money will not happen unless PersonX money,1,The event PersonX need a new job will not happen unless PersonX need money,1,The event PersonX see the mess will not happen unless PersonX money,1
The event PersonX pat PersonY 's shoulder will not happen unless PersonX reach for PersonY,1,The event PersonX get PersonY together will not happen unless PersonX reach PersonY,1,The event PersonX give will not happen unless PersonX go to PersonY,1,The event PersonX pat PersonY 's shoulder will not happen unless PersonX go near PersonY,1,The event PersonX ask the PersonY will not happen unless PersonX go to PersonY,1
The event PersonX need to review the agreement will not happen unless PersonX enter into agreement,0,The event PersonX drop into it will not happen unless PersonX come to agreement,0,The event PersonX have enough time will not happen unless PersonY have a agreement,0,The event PersonX need to be go out will not happen unless PersonX come to agreement,0,The event PersonX share PersonX experience will not happen unless PersonX nod in agreement,0
The event PersonX return to place will not happen unless PersonX know,1,The event PersonX rush back will not happen unless PersonX be aware,1,The event PersonX change PersonX behavior will not happen unless PersonX examine,1,The event PersonX make will not happen unless PersonX find out,1,The event PersonX go back to place will not happen unless PersonX find out,1
The event PersonX tell scary story will not happen unless PersonX find some people,1,The event PersonX stop in time will not happen unless PersonX would happen,1,The event PersonX have day will not happen unless PersonX happen,1,The event PersonX need to call all friend will not happen unless PersonX meet PersonX fate,0,The event PersonX drink PeopleX will not happen unless PersonX take hold of head,0
The event PersonX be low on money will not happen unless PersonX pay bill,1,The event PersonX go to store will not happen unless PersonX get the money,1,The event PersonX need to have cash will not happen unless PersonX buy,0,The event PersonX give the money will not happen unless PersonX get the money from bank,1,The event PersonX purchase one will not happen unless PersonX have money,1
The event PersonX ride a bike will not happen unless PersonX use a it,0,The event PersonX get a bike will not happen unless PersonX ride the bike,0,The event PersonX take thing will not happen unless PersonX ride the bike,0,The event PersonX be go fast will not happen unless PersonX get on bike,1,The event PersonX have a bike will not happen unless PersonX ride PersonX bike,0
The event PersonX want to find out the time will not happen unless PersonX grab a book,0,The event PersonX lose PersonX ability will not happen unless PersonX find husband,0,The event PersonX need to be a treasure hunter will not happen unless PersonY borrow a book,0,The event PersonX steal PersonY bike will not happen unless PersonX find out,1,The event PersonX save PersonY will not happen unless PersonX find PersonY,1
The event PersonX become rich will not happen unless PersonX win the lottery,1,The event PersonX win a prize will not happen unless PersonX buy raffle ticket,1,The event PersonX make PersonX fortune will not happen unless PersonX gamble,1,The event PersonX be a gambler will not happen unless PersonX win that,0,The event PersonX get money will not happen unless PersonX take a gamble,0
The event PersonX release it will not happen unless PersonX feel love,0,The event PersonX wish PersonY well will not happen unless PersonX love,1,The event PersonX be in control of time will not happen unless PersonX have a relationship,1,The event PersonX give PersonY a couple will not happen unless PersonX like PersonY,1,The event PersonX invite PersonX boyfriend will not happen unless PersonX number,1
The event PersonX attend a party will not happen unless PersonX get dress,1,The event PersonX walk downtown will not happen unless PersonX get dress,1,The event PersonX wear PersonX new dress will not happen unless PersonX try on dress,1,The event PersonX twirl around will not happen unless PersonX be wear a flow dress,1,The event PersonX pick out a dress will not happen unless PersonX tilt head,0
The event PersonX drop into it will not happen unless PersonX come to agreement,0,The event PersonX get long will not happen unless PersonX look for deal,1,The event PersonX decide to go anyway will not happen unless PersonX get PersonX period,1,The event PersonX need to notice a miss call will not happen unless PersonX make a deal,0,The event PersonX would be okay will not happen unless PersonX make plan meet PeopleX,0
The event PersonX lay in wait will not happen unless PersonX read up on skill,0,The event PersonX try will not happen unless PersonX learn,1,The event PersonX feel confident will not happen unless PersonX get a practice,1,The event PersonX make a good impression will not happen unless PersonX learn,1,The event PersonX have do a good job will not happen unless PersonX practice,1
The event PersonX accomplish PersonX goal will not happen unless PersonX come up with plan,1,The event PersonX need to have PersonX own seat will not happen unless PersonX search for deal,0,The event PersonX try will not happen unless PersonX come up with plan,1,The event PersonX carry out PersonX plan will not happen unless PersonX come up with plan,1,The event PersonX put will not happen unless PersonX think of way to set PeopleX up,1
The event PersonX carefully select will not happen unless PersonX see,1,The event PersonX quickly turn around will not happen unless PersonX want to see,0,The event PersonX bring tear to eye will not happen unless PersonX of make it,0,The event PersonX have feeling will not happen unless PersonX have that,0,The event PersonX pick it away will not happen unless PersonX see,1
The event that be for sale will not happen unless PersonX put phone in pocket,0,The event PersonX stay busy will not happen unless PersonX break phone,0,The event PersonX need to slowly remove themselves will not happen unless PersonX drop off the radar,0,The event PersonX stop lose will not happen unless PersonX hide door,0,The event PersonX get it back will not happen unless PersonX throw it away,1
The event PersonX sit near PersonY will not happen unless PersonX locate PersonY,1,The event PersonX come unto PersonY will not happen unless PersonX find PersonY,1,The event PersonX get PersonY picture will not happen unless PersonX find PersonY,1,The event PersonX put PersonY will not happen unless PersonX locate PersonY,1,The event PersonX ask the PersonY will not happen unless PersonX find the PersonY,1
The event PersonX play alone will not happen unless PersonX argue with friend,1,The event PersonX increase PersonY 's power will not happen unless PersonX debate something,0,The event PersonX need to invite persony will not happen unless PersonX start a fight with senior,0,The event PersonX accept the challenge will not happen unless PersonX get into argument,1,The event PersonX speak PersonY well will not happen unless PersonX argue PersonY down,0
The event PersonX hunt the egg will not happen unless PersonX get chicken,1,The event PersonX need to cook chicken wing will not happen unless PersonX turn trick,0,The event PersonX eat chicken wing will not happen unless PersonX order chicken wing,1,The event PersonX give persony the dream job will not happen unless PersonX stuff the chicken,0,The event PersonX eat chicken wing will not happen unless PersonX make the wing,1
The event PersonX write back will not happen unless PersonX receive a letter,1,The event PersonX write PersonY a letter will not happen unless PersonX pen,1,The event PersonX open the letter will not happen unless PersonX receive a letter,1,The event PersonX make a statement will not happen unless PersonX write,1,The event PersonX send a email will not happen unless PersonX write the message,1
The event PersonX explain the situation will not happen unless PeopleX understand the situation,1,The event PersonX begin will not happen unless PersonX try to explain something,0,The event PersonX demand PersonY explanation will not happen unless PersonX have a way,1,The event PersonX demand a refund will not happen unless PersonX must give a reason,1,The event PersonX paint oneself into corner will not happen unless PersonX say something,1
The event PersonX need to clothes will not happen unless PersonX play it day,0,The event PersonX head that way will not happen unless PersonX pick up the date,0,The event PersonX get a dog will not happen unless PersonX pick one out,1,The event PersonX play monopoly will not happen unless PersonX have the game,1,The event PersonX beat the game will not happen unless PersonX get the game,1
The event PersonX try will not happen unless PersonX come up with plan,1,The event PersonX carry out PersonX plan will not happen unless PersonX come up with plan,1,The event PersonX win day will not happen unless PersonX make a plan,1,The event PersonX accomplish PersonX goal will not happen unless PersonX come up with plan,1,The event PersonX could find will not happen unless PersonX have a idea,1
The event PersonX walk back will not happen unless PersonX know,1,The event PersonX stop go will not happen unless PersonX go walk,0,The event PersonX keep walk will not happen unless PersonX start to walk,1,The event PersonX tell all will not happen unless PersonX walk near room,0,The event PersonX stand in way will not happen unless PersonX walk over there,1
The event PersonX need to be useless will not happen unless PersonX receive PersonY letter,0,The event PersonX write PersonY a letter will not happen unless PersonX pen,1,The event PersonX get the newspaper will not happen unless PersonX get PersonY letter,0,The event PersonX write back will not happen unless PersonX receive a letter,1,The event PersonX turn PersonY attention will not happen unless PersonX have call PersonY,0
"PersonX be try to do that, thus it can be seen about PersonX's intention that PersonX want to do that",1,"PersonX make a move, thus it can be seen about PersonX's intention that PersonX achieve",1,"PersonX do something, thus it can be seen about PersonX's intention that PersonX want to do it",1,"PersonX cut corner, thus it can be seen about PersonX's intention that PersonX get thing do",1,"PersonX get PersonX grade, thus it can be seen about PersonX's intention that PersonX intent to know",1
"PersonX be try to do that, thus it can be seen about PersonX's intention that PersonX want to do that",1,"PersonX play with that, thus it can be seen about PersonX's intention that PersonX want to play",1,"PersonX decide to do something, thus it can be seen about PersonX's intention that PersonX like to do that",1,"PersonX be go to do that, thus it can be seen about PersonX's intention that PersonX like do it",1,"PersonX have fun, thus it can be seen about PersonX's intention that PersonX begin play",0
"PersonX want to be free, thus it can be seen about PersonX's intention that PersonX be unsure",0,"PersonX do that for fun, thus it can be seen about PersonX's intention that PersonX skip around",0,"PersonX go anyway, thus it can be seen about PersonX's intention that PersonX be amaze",0,"PersonX think, thus it can be seen about PersonX's intention that PersonX like adventure",1,"PersonX take a vacation, thus it can be seen about PersonX's intention that PersonX want amusement",1
"PersonX like to do it, thus it can be seen about PersonX's intention that PersonX like art",1,"PersonX see that, thus it can be seen about PersonX's intention that PersonX like art",1,"PersonX go there for that, thus it can be seen about PersonX's intention that that be a art",1,"PersonX want to draw something, thus it can be seen about PersonX's intention that PersonX like something",1,"PersonX write something down, thus it can be seen about PersonX's intention that PersonX create beauty",0
"PersonX be notice, thus it can be seen about PersonX's intention that PersonX have PeopleX at party",0,"PersonX have a party, thus it can be seen about PersonX's intention that PersonX want good time",1,"PersonX go for party, thus it can be seen about PersonX's intention that PersonX follow persony",0,"PersonX have a huge party, thus it can be seen about PersonX's intention that PersonX celebrate",1,"PersonX see a show, thus it can be seen about PersonX's intention that PersonX experience it",1
"PersonX go back to work, thus it can be seen about PersonX's intention that PersonX work",1,"PersonX work day, thus it can be seen about PersonX's intention that PersonX work day",1,"PersonX reflect, thus it can be seen about PersonX's intention that PersonX work at something",0,"PersonX work day, thus it can be seen about PersonX's intention that PersonX get thing do",1,"PersonX work morning, thus it can be seen about PersonX's intention that PersonX keep go",1
"PersonX move fast, thus it can be seen about PersonX's intention that PersonX check for it",0,"PersonX send shiver down spine, thus it can be seen about PersonX's intention that PersonX scare PeopleX",1,"PersonX feel, thus it can be seen about PersonX's intention that PersonX see a scary movie",0,"PersonX be excite about something, thus it can be seen about PersonX's intention that PersonX like something",1,"PersonX take the kid, thus it can be seen about PersonX's intention that PersonX have fun",1
"PersonX present PersonY image, thus it can be seen about PersonX's intention that PersonX show off PeopleX picture",1,"PersonX would see PersonY, thus it can be seen about PersonX's intention that PersonX be available",0,"PersonX bring PersonY, thus it can be seen about PersonX's intention that PersonX show PersonY",0,"PersonX take PersonY, thus it can be seen about PersonX's intention that PersonX make poster",0,"PersonX get PersonY picture take, thus it can be seen about PersonX's intention that PersonX take a picture",1
"PersonX ask PersonX crush, thus it can be seen about PersonX's intention that PersonX spend time with PersonY",1,"PersonX want romance, thus it can be seen about PersonX's intention that PersonX be attract to PersonY",0,"PersonX want romance, thus it can be seen about PersonX's intention that PersonX want to bring something to PersonY",0,"PersonX hope to get it, thus it can be seen about PersonX's intention that PersonX want romance",1,"PersonX want that, thus it can be seen about PersonX's intention that PersonX want love",1
"PersonX lead PersonX team to victory, thus it can be seen about PersonX's intention that PersonX win the game",1,"PersonX lead PersonX team to victory, thus it can be seen about PersonX's intention that PersonX beat the other team",1,"PersonX hit the target, thus it can be seen about PersonX's intention that PersonX win the game",1,"PersonX do PersonX darnedest, thus it can be seen about PersonX's intention that PersonX succeed",1,"PersonX even the score, thus it can be seen about PersonX's intention that PersonX win",1
"PeopleX do that often, thus it can be seen about PersonX's intention that PeopleX like to do that",1,"PeopleX do it, thus it can be seen about PersonX's intention that PersonX like do it",1,"PersonX use, thus it can be seen about PersonX's intention that PersonX like that",1,"PersonX do something, thus it can be seen about PersonX's intention that PersonX like to do that",1,"PersonX be do that, thus it can be seen about PersonX's intention that PersonX like that",1
"PersonX be obey, thus it can be seen about PersonX's intention that PersonX share effort",0,"PersonX be get, thus it can be seen about PersonX's intention that PersonX spend life with partner",1,"PeopleX do it together, thus it can be seen about PersonX's intention that PeopleX want companionship",1,"PersonX smoke a cigarette, thus it can be seen about PersonX's intention that PersonX share a burden",0,"PersonX offer PersonY one, thus it can be seen about PersonX's intention that PersonX share",1
"PersonX want to be the best, thus it can be seen about PersonX's intention that PeopleX want PersonX be quiet",0,"PersonX want nothing, thus it can be seen about PersonX's intention that PersonX stay away from person",1,"something do not notice PersonX, thus it can be seen about PersonX's intention that PersonX want to be still",1,"PersonX do not let, thus it can be seen about PersonX's intention that PersonX want success",1,"PersonX carefully put, thus it can be seen about PersonX's intention that PersonX avoid",1
"PersonX buy a gift, thus it can be seen about PersonX's intention that PersonX show appreciation",1,"get PersonX a gift, thus it can be seen about PersonX's intention that PersonY give persony a gift",1,"PersonX give PersonY a gift, thus it can be seen about PersonX's intention that PersonX congragulate",1,"PersonX give the gift, thus it can be seen about PersonX's intention that PersonX make",1,"PersonX give a present, thus it can be seen about PersonX's intention that PersonX find object",0
"PersonX form, thus it can be seen about PersonX's intention that PersonX guess",1,"PersonX get PersonX grade, thus it can be seen about PersonX's intention that PersonX intent to know",1,"PersonX see the point, thus it can be seen about PersonX's intention that PersonX understand",1,"PersonX take one look, thus it can be seen about PersonX's intention that PersonX check something",1,"PersonX take, thus it can be seen about PersonX's intention that PersonX like that",1
"PersonX realize, thus it can be seen about PersonX's intention that PersonX want to be clean",1,"PersonX walk straight, thus it can be seen about PersonX's intention that PersonX stay balanced",1,"PersonX intent behave, thus it can be seen about PersonX's intention that PersonX fulfill PeopleX duty",0,"PersonX fulfil PersonX duty, thus it can be seen about PersonX's intention that what be expect",1,"PersonX see the point, thus it can be seen about PersonX's intention that PersonX understand",1
"PersonX eat something for meal, thus it can be seen about PersonX's intention that PersonX like it",1,"PersonX never buy something again, thus it can be seen about PersonX's intention that PersonX do not like something",1,"PersonX join it, thus it can be seen about PersonX's intention that PersonX eat snack",0,"PersonX eat junk food, thus it can be seen about PersonX's intention that PersonX eat salty food",1,"PersonX eat at diner, thus it can be seen about PersonX's intention that PersonX not be hungry anymore",1
"PersonX knock the ball, thus it can be seen about PersonX's intention that PersonX play",1,"PersonX knock the ball, thus it can be seen about PersonX's intention that PersonX play with ball",1,"PersonX play with that, thus it can be seen about PersonX's intention that PersonX want to play",1,"PersonX play game on it, thus it can be seen about PersonX's intention that PersonX play",1,"PersonX throw it at PersonY, thus it can be seen about PersonX's intention that PersonX want to play",1
"PersonX wait to do it, thus it can be seen about PersonX's intention that PersonX want to do something",1,"PersonX kick the down, thus it can be seen about PersonX's intention that PersonX do it later",1,"PersonX call to something, thus it can be seen about PersonX's intention that something come",0,"PersonX ask the question, thus it can be seen about PersonX's intention that PersonX find out information",1,"PersonX try to decide, thus it can be seen about PersonX's intention that PersonX want to make a decision",0
"PersonX open the letter, thus it can be seen about PersonX's intention that PersonX see",1,"PersonX make that, thus it can be seen about PersonX's intention that PersonX want to do it",1,"PersonX open the letter, thus it can be seen about PersonX's intention that PersonX want to know",1,"PersonX market, thus it can be seen about PersonX's intention that PersonX begin to do it",0,"PersonX run with that, thus it can be seen about PersonX's intention that PersonX want to look at it",0
"After PersonX lead PersonY into room, PersonX show",1,"After PersonX like anyone, PersonX introduce themselves",1,"After PersonX get a new boss, PersonX introduce PersonX to boss",1,"After PersonX appear on face, PersonX celebrate win",0,"After PersonX walk in house, PersonX want to greet the people at house",0
"After PersonX make decision on basis, PersonX make a money",1,"After PersonX make some money, PersonX buy drug",1,"After PersonX leave the flea market with bargain, PersonX make more money",0,"After PersonX find a shoe, PersonX buy the shoe",1,"After PersonX know the answer, PersonX win the major cash",1
"After PersonX occupy PersonY time, PersonX want PersonY",1,"After PersonX get to see PersonY, PersonX make",1,"After PersonX go there with PersonY, PersonX be there",0,"After PersonX get PersonY thing, PersonY belong to PeopleX",1,"After PersonX create PersonY environment, PersonX let",1
"After PersonX regret break PeopleX duck out of anger, PersonX break PersonX duck",0,"After PersonX get a soda from machine, PersonX do a better job",0,"After PersonX sit on couch, PersonX be bore day",0,"After PersonX drop PersonY 's laptop, PersonX be down",1,"After PersonX take some money, PersonX feel guilty",1
"After PersonX can not see anything, PersonX be permanently blind",1,"After PersonX do not come back, PersonX get in accident",1,"After PersonX lose everything, PersonX be now homeless",1,"After PersonX lose PersonX focus, PersonX be on PersonX foot",0,"After PersonX find PersonY place, PersonX be lose",0
"After PersonX meet PersonY 's wife, PersonX greet",1,"After PersonX leave PersonY wife, PersonX gather PersonY 's family",0,"After PersonX be welcome to family, PersonX tell PersonY pick PeopleX up",0,"After PersonX sit out, PersonX shake wife 's hand",0,"After PersonX approach PersonX husband, PersonX see PersonX husband",0
"After PersonX find PersonY place, PersonX be lose",0,"After PersonX play it day, PersonX have a great time catch",0,"After PersonX play pinball, PersonX win prize",1,"After PersonX play the game, PersonX win a prize",1,"After PersonX fornicate with PersonY, PersonX be lose the game",0
"After PersonX say good bye to PersonY, PersonX feel sad",0,"After PersonX search for it, PersonX feel sad",0,"After PersonX listen to problem, PersonX take pity on PersonY",0,"After PersonX understand PersonY feeling, PersonX cant help",0,"After PersonX cause PersonY anxiety, PersonX apologize",1
"After PersonX approach PersonX husband, PersonX see PersonX husband",0,"After PersonX call PersonY father, PersonX explain",1,"After PersonX give PersonY time, PersonX know",1,"After PersonX measure everything, PersonX get PersonY stuff",0,"After PersonX get PersonY thing, PersonY belong to PeopleX",1
"After PersonX express PersonY interest, PersonY pay for purchase",1,"After PersonX sit on it, PersonX decide to buy the chair",1,"After PersonX carefully pick, PersonX show PersonY interest",0,"After PersonX buy a new laptop, PersonX play a video game",1,"After PersonX have a significant other, PersonX buy something for PersonY",0
"After PersonX try PersonY 's coffee, PersonX tell PersonX coworker",0,"After PersonX invite PersonY, PersonX greet PersonY at party",1,"After PersonX make mixed drink, PersonX invite PersonY 's friend",0,"After PersonX take picture of view, PersonX make PersonY coffee",0,"After PersonX have ice cream, PersonX greet PersonY",1
"After PersonX tie PersonY shoe, PersonX want to create a environment",0,"After PersonX write a article, PersonX put oneself in shoe",0,"After PersonX raise the bar to level, PersonX show the painting to all",0,"After PersonX achieve PersonX aim, PersonX make the call",0,"After PersonX pave the way, PersonX allow the concrete",1
"After PersonX go again year, PersonX swim",1,"After PersonX play fast loose, PersonX pass out in room",1,"After PersonX do not come back, PersonX get in accident",1,"After PersonX fornicate with PersonY, PersonX be lose the game",0,"After PersonX throw off balance, PersonX complete the pass",1
"After PersonX wait to catch the ball again, PersonX hunt",0,"After PersonX enter, PersonX buy another round of shot",0,"After PersonX take PersonX shot, PersonX get drunk",1,"After PersonX shoot PersonX bolt, PersonX hit the target",1,"After PersonX throw a sprat, PersonX catch a mackerel",1
"After PersonX ask PersonY to dinner, PersonX prepare dinner for PersonY",1,"After PersonX ask for it, PersonX go dinner with friend",0,"After PersonX give PersonY permission, PersonX wait up for PersonY to come home",1,"After PersonX invite PersonY, PersonX greet PersonY at party",1,"After PersonX ask PersonY the question, PersonX serve PersonY a plate of food",0
"After PersonX have a engagement ring, PersonX propose to PersonY",0,"After PersonX have be date for year, PersonX find a girlfriend",1,"After PersonX find the one, PersonX onx marry the one",1,"After PersonX set PersonY up on date, PersonX hope",1,"After PersonX like PersonY much, PersonX ask PersonY out on date",1
"Before PersonX study really hard, PersonX enroll in class",1,"Before PersonX visit the lady street, PersonX sit in class",0,"Before PersonX be at school, PersonX be take a test",0,"Before PersonX further PersonX 's interest, PersonX decide to go back to school",1,"Before PersonX memorize every road, PersonX get pencil for school",0
"Before PersonX find out PersonY, PersonX want to work thing out",0,"Before PersonX ask PersonY how make bread, PersonX expect PersonY answer",0,"Before PersonX meet deadline, PersonX be accompany PersonY",0,"Before PersonX be almost late, PersonX provide PersonY with information",0,"Before PersonX try to run, PersonX find PersonY solution",0
"Before PersonX know, PersonX study for exam",1,"Before PersonX have a math test, PersonX study math problem",1,"Before PersonX be at school, PersonX be take a test",0,"Before PersonX apply the pencil to study, PersonX read the letter",0,"Before PersonX study really hard, PersonX enroll in class",1
"Before PersonX talk a little bit, PersonX attend the conference",1,"Before PersonX arrive at office, PersonX give PersonX reason",0,"Before PersonX perform PersonX task, PersonX make a todo list",1,"Before PersonX write a memo, PersonX discuss in detail later",0,"Before PersonX ask question later, PersonX listen to lecture",1
"Before PersonX be not good enough, PersonX try to help PersonY with problem",1,"Before PersonX rest PersonY head, PersonX scream for help",0,"Before PersonX find PersonY dog, PersonX hear PersonY cry",1,"Before PersonX rub at eye, PersonY be cry",1,"Before PersonX cry, PersonY smile to PersonX",0
"Before PersonX be especially hard, PersonX join the marine corps",1,"Before PersonX see, PersonX take PersonX boat",0,"Before PersonX transport PersonY to island, PersonX need to be a captian of ship",0,"Before PersonX read about butterfly, PersonX be assign a new case by captain",0,"Before PersonX come to door, PersonX find a pool of water with fly",0
